id,osm_id,nombre,latitud,longitud,tipo
INTER_6988392146,6988392146,Intersección 6988392146,-17.4216211,-66.2421888,interseccion
INTER_6988392151,6988392151,Intersección 6988392151,-17.4224025,-66.237586,interseccion
INTER_6988392154,6988392154,Intersección 6988392154,-17.4183769,-66.243664,interseccion
INTER_6988392156,6988392156,Intersección 6988392156,-17.4173122,-66.2435943,interseccion
INTER_6988392157,6988392157,Intersección 6988392157,-17.4162089,-66.2435299,interseccion
INTER_6988392158,6988392158,Intersección 6988392158,-17.4162196,-66.2429666,interseccion
INTER_6988392160,6988392160,Intersección 6988392160,-17.4172923,-66.2425268,interseccion
INTER_6988392161,6988392161,Intersección 6988392161,-17.4177855,-66.2436397,interseccion
INTER_6988392162,6988392162,Intersección 6988392162,-17.4177717,-66.242727,interseccion
INTER_6988392165,6988392165,Intersección 6988392165,-17.4228294,-66.2421727,interseccion
INTER_6988392166,6988392166,Intersección 6988392166,-17.4222457,-66.2421835,interseccion
INTER_6988392229,6988392229,Intersección 6988392229,-17.424643,-66.2349587,interseccion
INTER_6988392233,6988392233,Intersección 6988392233,-17.4224691,-66.2372672,interseccion
INTER_6988392241,6988392241,Intersección 6988392241,-17.422807,-66.237975,interseccion
INTER_6988392246,6988392246,Intersección 6988392246,-17.422656,-66.2392491,interseccion
INTER_6988392249,6988392249,Intersección 6988392249,-17.4222414,-66.2424785,interseccion
INTER_6988392252,6988392252,Intersección 6988392252,-17.4231934,-66.239335,interseccion
INTER_6988392258,6988392258,Intersección 6988392258,-17.4228642,-66.2438782,interseccion
INTER_6988392269,6988392269,Intersección 6988392269,-17.4225458,-66.2473064,interseccion
INTER_6988392273,6988392273,Intersección 6988392273,-17.4220603,-66.2391333,interseccion
INTER_6988392275,6988392275,Intersección 6988392275,-17.420285,-66.2388307,interseccion
INTER_6988392286,6988392286,Intersección 6988392286,-17.4241045,-66.2314921,interseccion
INTER_6988392297,6988392297,Intersección 6988392297,-17.4250904,-66.2324143,interseccion
INTER_6988392317,6988392317,Intersección 6988392317,-17.4245549,-66.2317229,interseccion
INTER_6988397649,6988397649,Intersección 6988397649,-17.4227567,-66.2347965,interseccion
INTER_6988397651,6988397651,Intersección 6988397651,-17.4212842,-66.2365026,interseccion
INTER_6988397668,6988397668,Intersección 6988397668,-17.4192809,-66.2372866,interseccion
INTER_6988414381,6988414381,Intersección 6988414381,-17.4094651,-66.2340644,interseccion
INTER_6988414401,6988414401,Intersección 6988414401,-17.4019053,-66.239689,interseccion
INTER_6988414404,6988414404,Intersección 6988414404,-17.4064969,-66.2333473,interseccion
INTER_6988414405,6988414405,Intersección 6988414405,-17.4183332,-66.24609,interseccion
INTER_6988414409,6988414409,Intersección 6988414409,-17.4188045,-66.2492778,interseccion
INTER_6988414410,6988414410,Intersección 6988414410,-17.4188303,-66.2495211,interseccion
INTER_6988414411,6988414411,Intersección 6988414411,-17.4190169,-66.2506536,interseccion
INTER_6988414414,6988414414,Intersección 6988414414,-17.4191553,-66.2526709,interseccion
INTER_6988414418,6988414418,Intersección 6988414418,-17.4200353,-66.2528136,interseccion
INTER_6988414427,6988414427,Intersección 6988414427,-17.4178604,-66.2493634,interseccion
INTER_6988414431,6988414431,Intersección 6988414431,-17.418113,-66.2476687,interseccion
INTER_6988414432,6988414432,Intersección 6988414432,-17.417553,-66.2505063,interseccion
INTER_6988414433,6988414433,Intersección 6988414433,-17.417811,-66.2505938,interseccion
INTER_6988414434,6988414434,Intersección 6988414434,-17.4179392,-66.2504077,interseccion
INTER_6988414436,6988414436,Intersección 6988414436,-17.4186584,-66.2505823,interseccion
INTER_6988414443,6988414443,Intersección 6988414443,-17.4170926,-66.2452895,interseccion
INTER_6988414476,6988414476,Intersección 6988414476,-17.428881,-66.2610944,interseccion
INTER_6988414505,6988414505,Intersección 6988414505,-17.4261803,-66.2633986,interseccion
INTER_6988414506,6988414506,Intersección 6988414506,-17.4259456,-66.2632247,interseccion
INTER_6988414522,6988414522,Intersección 6988414522,-17.4234095,-66.2642795,interseccion
INTER_6988414588,6988414588,Intersección 6988414588,-17.4105076,-66.2553155,interseccion
INTER_6988414596,6988414596,Intersección 6988414596,-17.4086421,-66.2551063,interseccion
INTER_6988414650,6988414650,Intersección 6988414650,-17.4018926,-66.2508304,interseccion
INTER_6988414658,6988414658,Intersección 6988414658,-17.4085026,-66.2550891,interseccion
INTER_6988414660,6988414660,Intersección 6988414660,-17.4061575,-66.2545156,interseccion
INTER_6988418561,6988418561,Intersección 6988418561,-17.4094539,-66.258285,interseccion
INTER_6988418563,6988418563,Intersección 6988418563,-17.4084118,-66.2583444,interseccion
INTER_6988418565,6988418565,Intersección 6988418565,-17.4031112,-66.2585873,interseccion
INTER_6988418579,6988418579,Intersección 6988418579,-17.4042453,-66.2506762,interseccion
INTER_6988420786,6988420786,Intersección 6988420786,-17.4041136,-66.2448316,interseccion
INTER_6988420787,6988420787,Intersección 6988420787,-17.404877,-66.2442991,interseccion
INTER_6988420790,6988420790,Intersección 6988420790,-17.4064828,-66.2434175,interseccion
INTER_6988420791,6988420791,Intersección 6988420791,-17.4064869,-66.2440444,interseccion
INTER_6991201771,6991201771,Intersección 6991201771,-17.3499857,-66.3142652,interseccion
INTER_6991201775,6991201775,Intersección 6991201775,-17.350802,-66.3090239,interseccion
INTER_6991210258,6991210258,Intersección 6991210258,-17.3517149,-66.238456,interseccion
INTER_6993765202,6993765202,Intersección 6993765202,-17.3793161,-66.3197098,interseccion
INTER_6993765245,6993765245,Intersección 6993765245,-17.3924813,-66.3220607,interseccion
INTER_6993765246,6993765246,Intersección 6993765246,-17.3914979,-66.3224818,interseccion
INTER_6993765247,6993765247,Intersección 6993765247,-17.3917232,-66.3230198,interseccion
INTER_6993765249,6993765249,Intersección 6993765249,-17.3919153,-66.3234795,interseccion
INTER_6993765250,6993765250,Intersección 6993765250,-17.3999832,-66.3185862,interseccion
INTER_7059167499,7059167499,Intersección 7059167499,-17.4036251,-66.3078435,interseccion
INTER_7059167518,7059167518,Intersección 7059167518,-17.4028021,-66.3049469,interseccion
INTER_7059176853,7059176853,Intersección 7059176853,-17.4016921,-66.2775688,interseccion
INTER_7059177781,7059177781,Intersección 7059177781,-17.4021819,-66.2825065,interseccion
INTER_7059177914,7059177914,Intersección 7059177914,-17.3932269,-66.2939556,interseccion
INTER_7059177915,7059177915,Intersección 7059177915,-17.3932057,-66.2931826,interseccion
INTER_7059177934,7059177934,Intersección 7059177934,-17.4031716,-66.2917542,interseccion
INTER_7059177935,7059177935,Intersección 7059177935,-17.4031716,-66.29165,interseccion
INTER_7059177936,7059177936,Intersección 7059177936,-17.4031716,-66.2912393,interseccion
INTER_7059177956,7059177956,Intersección 7059177956,-17.4065338,-66.2907118,interseccion
INTER_7059177957,7059177957,Intersección 7059177957,-17.4066276,-66.2899942,interseccion
INTER_7059177958,7059177958,Intersección 7059177958,-17.4068015,-66.2884519,interseccion
INTER_7059177959,7059177959,Intersección 7059177959,-17.4069293,-66.2874294,interseccion
INTER_7059177960,7059177960,Intersección 7059177960,-17.4070545,-66.2863523,interseccion
INTER_7059178010,7059178010,Intersección 7059178010,-17.4075174,-66.2869039,interseccion
INTER_7059178011,7059178011,Intersección 7059178011,-17.408539,-66.286908,interseccion
INTER_7059178014,7059178014,Intersección 7059178014,-17.4089815,-66.2812203,interseccion
INTER_7059198518,7059198518,Intersección 7059198518,-17.4079435,-66.28345,interseccion
INTER_7059198520,7059198520,Intersección 7059198520,-17.407959,-66.2820727,interseccion
INTER_7059198523,7059198523,Intersección 7059198523,-17.4185806,-66.2835215,interseccion
INTER_7059198524,7059198524,Intersección 7059198524,-17.4169205,-66.2832838,interseccion
INTER_7059198525,7059198525,Intersección 7059198525,-17.4131183,-66.2827618,interseccion
INTER_7059198526,7059198526,Intersección 7059198526,-17.4098246,-66.282288,interseccion
INTER_7059198529,7059198529,Intersección 7059198529,-17.4075705,-66.2819666,interseccion
INTER_7059198530,7059198530,Intersección 7059198530,-17.4075279,-66.2819591,interseccion
INTER_7059198531,7059198531,Intersección 7059198531,-17.4069994,-66.2818844,interseccion
INTER_7059198532,7059198532,Intersección 7059198532,-17.4064752,-66.2818077,interseccion
INTER_7059198533,7059198533,Intersección 7059198533,-17.4059359,-66.2817339,interseccion
INTER_7059198534,7059198534,Intersección 7059198534,-17.4053964,-66.2816623,interseccion
INTER_7059198535,7059198535,Intersección 7059198535,-17.4048744,-66.2815803,interseccion
INTER_7059198536,7059198536,Intersección 7059198536,-17.404324,-66.281507,interseccion
INTER_7059198537,7059198537,Intersección 7059198537,-17.403797,-66.2814316,interseccion
INTER_7059198538,7059198538,Intersección 7059198538,-17.4032525,-66.2813536,interseccion
INTER_7059198540,7059198540,Intersección 7059198540,-17.4027272,-66.2812765,interseccion
INTER_7059198541,7059198541,Intersección 7059198541,-17.402331,-66.2812237,interseccion
INTER_7059198545,7059198545,Intersección 7059198545,-17.3936306,-66.2938036,interseccion
INTER_7059198546,7059198546,Intersección 7059198546,-17.393691,-66.2931817,interseccion
INTER_7059198581,7059198581,Intersección 7059198581,-17.3948545,-66.2973748,interseccion
INTER_7059214690,7059214690,Intersección 7059214690,-17.387755,-66.2948763,interseccion
INTER_7059214695,7059214695,Intersección 7059214695,-17.3836459,-66.296576,interseccion
INTER_7059214718,7059214718,Intersección 7059214718,-17.3772655,-66.2973341,interseccion
INTER_7059214720,7059214720,Intersección 7059214720,-17.3752884,-66.2946434,interseccion
INTER_7059214722,7059214722,Intersección 7059214722,-17.3770215,-66.2946569,interseccion
INTER_7059214724,7059214724,Intersección 7059214724,-17.3741158,-66.2948676,interseccion
INTER_7059214725,7059214725,Intersección 7059214725,-17.3759603,-66.2901696,interseccion
INTER_7059214726,7059214726,Intersección 7059214726,-17.3762684,-66.2912131,interseccion
INTER_7059214730,7059214730,Intersección 7059214730,-17.3764096,-66.2924104,interseccion
INTER_7059214731,7059214731,Intersección 7059214731,-17.3763786,-66.2915842,interseccion
INTER_7059214736,7059214736,Intersección 7059214736,-17.3751429,-66.2918947,interseccion
INTER_7059214737,7059214737,Intersección 7059214737,-17.3720739,-66.2929655,interseccion
INTER_7059214739,7059214739,Intersección 7059214739,-17.3750888,-66.2930295,interseccion
INTER_7059214740,7059214740,Intersección 7059214740,-17.3713812,-66.2923117,interseccion
INTER_7059214741,7059214741,Intersección 7059214741,-17.3701744,-66.2923655,interseccion
INTER_7059214742,7059214742,Intersección 7059214742,-17.3682486,-66.2924507,interseccion
INTER_7059214744,7059214744,Intersección 7059214744,-17.3684098,-66.2935671,interseccion
INTER_7059214748,7059214748,Intersección 7059214748,-17.3688909,-66.2921336,interseccion
INTER_7059214749,7059214749,Intersección 7059214749,-17.3689368,-66.2924203,interseccion
INTER_7059214750,7059214750,Intersección 7059214750,-17.368973,-66.2930141,interseccion
INTER_7059214751,7059214751,Intersección 7059214751,-17.3702294,-66.2931164,interseccion
INTER_7059214752,7059214752,Intersección 7059214752,-17.3683046,-66.2929636,interseccion
INTER_7059214753,7059214753,Intersección 7059214753,-17.3701565,-66.2920548,interseccion
INTER_7059214754,7059214754,Intersección 7059214754,-17.3703071,-66.2942022,interseccion
INTER_7059214759,7059214759,Intersección 7059214759,-17.3698908,-66.2930868,interseccion
INTER_7059214760,7059214760,Intersección 7059214760,-17.3698593,-66.2923795,interseccion
INTER_7059214767,7059214767,Intersección 7059214767,-17.3702572,-66.2934269,interseccion
INTER_7059214771,7059214771,Intersección 7059214771,-17.3715888,-66.293385,interseccion
INTER_7059214773,7059214773,Intersección 7059214773,-17.3696028,-66.2865462,interseccion
INTER_7059214775,7059214775,Intersección 7059214775,-17.3697048,-66.2849382,interseccion
INTER_7059214780,7059214780,Intersección 7059214780,-17.3660327,-66.2822384,interseccion
INTER_7059214783,7059214783,Intersección 7059214783,-17.366525,-66.2817041,interseccion
INTER_7059214784,7059214784,Intersección 7059214784,-17.3666403,-66.2822291,interseccion
INTER_7059258023,7059258023,Intersección 7059258023,-17.3987972,-66.269947,interseccion
INTER_7059258024,7059258024,Intersección 7059258024,-17.398857,-66.268642,interseccion
INTER_7059258025,7059258025,Intersección 7059258025,-17.3989612,-66.267189,interseccion
INTER_7059258031,7059258031,Intersección 7059258031,-17.3986649,-66.264983,interseccion
INTER_7059258035,7059258035,Intersección 7059258035,-17.3989942,-66.2666779,interseccion
INTER_7061283247,7061283247,Intersección 7061283247,-17.3858592,-66.3207559,interseccion
INTER_7061283250,7061283250,Intersección 7061283250,-17.3880279,-66.3103712,interseccion
INTER_7061283251,7061283251,Intersección 7061283251,-17.3888621,-66.3098609,interseccion
INTER_7061283256,7061283256,Intersección 7061283256,-17.3857882,-66.3079977,interseccion
INTER_7061283257,7061283257,Intersección 7061283257,-17.3844345,-66.3088845,interseccion
INTER_7061283259,7061283259,Intersección 7061283259,-17.3845281,-66.3080122,interseccion
INTER_7061283265,7061283265,Intersección 7061283265,-17.3860113,-66.3098161,interseccion
INTER_7061283269,7061283269,Intersección 7061283269,-17.3837916,-66.3051713,interseccion
INTER_7061283270,7061283270,Intersección 7061283270,-17.3838764,-66.3046467,interseccion
INTER_7061283282,7061283282,Intersección 7061283282,-17.3740982,-66.2814723,interseccion
INTER_7061283283,7061283283,Intersección 7061283283,-17.3741391,-66.280936,interseccion
INTER_7061283296,7061283296,Intersección 7061283296,-17.3683021,-66.2835568,interseccion
INTER_7061283326,7061283326,Intersección 7061283326,-17.3665679,-66.2744133,interseccion
INTER_7061283328,7061283328,Intersección 7061283328,-17.3663691,-66.2763937,interseccion
INTER_7061465190,7061465190,Intersección 7061465190,-17.3654106,-66.2701893,interseccion
INTER_7061465191,7061465191,Intersección 7061465191,-17.3650603,-66.2704283,interseccion
INTER_7061465206,7061465206,Intersección 7061465206,-17.3593522,-66.2702235,interseccion
INTER_7061465219,7061465219,Intersección 7061465219,-17.3536696,-66.2649945,interseccion
INTER_7061465223,7061465223,Intersección 7061465223,-17.3517625,-66.2642308,interseccion
INTER_7061465224,7061465224,Intersección 7061465224,-17.3522868,-66.2642524,interseccion
INTER_7061465225,7061465225,Intersección 7061465225,-17.3494647,-66.2691747,interseccion
INTER_7061465226,7061465226,Intersección 7061465226,-17.3501743,-66.2691301,interseccion
INTER_7061465235,7061465235,Intersección 7061465235,-17.3478784,-66.2726591,interseccion
INTER_7061465245,7061465245,Intersección 7061465245,-17.3473611,-66.2728089,interseccion
INTER_7061465254,7061465254,Intersección 7061465254,-17.3475037,-66.264935,interseccion
INTER_7061465255,7061465255,Intersección 7061465255,-17.347542,-66.2656027,interseccion
INTER_7068071175,7068071175,Intersección 7068071175,-17.3948583,-66.2914583,interseccion
INTER_7087085726,7087085726,Intersección 7087085726,-17.4146071,-66.3218896,interseccion
INTER_7087085728,7087085728,Intersección 7087085728,-17.4143835,-66.3229911,interseccion
INTER_7087085737,7087085737,Intersección 7087085737,-17.410262,-66.3200606,interseccion
INTER_7087085738,7087085738,Intersección 7087085738,-17.4110433,-66.3206061,interseccion
INTER_7087085739,7087085739,Intersección 7087085739,-17.4097669,-66.3223689,interseccion
INTER_7087085740,7087085740,Intersección 7087085740,-17.409929,-66.3219376,interseccion
INTER_7087085741,7087085741,Intersección 7087085741,-17.4079668,-66.3202037,interseccion
INTER_7147971291,7147971291,Intersección 7147971291,-17.3951107,-66.2656731,interseccion
INTER_7147971292,7147971292,Intersección 7147971292,-17.395164,-66.2646767,interseccion
INTER_7147971311,7147971311,Intersección 7147971311,-17.3965493,-66.2576273,interseccion
INTER_7147971359,7147971359,Intersección 7147971359,-17.3986553,-66.2553379,interseccion
INTER_7147971364,7147971364,Intersección 7147971364,-17.3815181,-66.2656886,interseccion
INTER_7147971366,7147971366,Intersección 7147971366,-17.3815155,-66.2655288,interseccion
INTER_7147971367,7147971367,Intersección 7147971367,-17.3824622,-66.2655017,interseccion
INTER_7147971388,7147971388,Intersección 7147971388,-17.382034,-66.2698245,interseccion
INTER_7147971389,7147971389,Intersección 7147971389,-17.3820152,-66.2690963,interseccion
INTER_7147971390,7147971390,Intersección 7147971390,-17.3802802,-66.271303,interseccion
INTER_7147971391,7147971391,Intersección 7147971391,-17.3803652,-66.27263,interseccion
INTER_7147971392,7147971392,Intersección 7147971392,-17.380327,-66.2720125,interseccion
INTER_7147971394,7147971394,Intersección 7147971394,-17.375813,-66.2685625,interseccion
INTER_7147971398,7147971398,Intersección 7147971398,-17.3769685,-66.2675762,interseccion
INTER_7147971412,7147971412,Intersección 7147971412,-17.3751878,-66.2725919,interseccion
INTER_7147971415,7147971415,Intersección 7147971415,-17.3878957,-66.2625499,interseccion
INTER_7147971416,7147971416,Intersección 7147971416,-17.3876804,-66.2631696,interseccion
INTER_7147971417,7147971417,Intersección 7147971417,-17.3893834,-66.2626946,interseccion
INTER_7147971418,7147971418,Intersección 7147971418,-17.386456,-66.2624271,interseccion
INTER_7147971491,7147971491,Intersección 7147971491,-17.3841596,-66.263264,interseccion
INTER_7147971492,7147971492,Intersección 7147971492,-17.3842845,-66.2634943,interseccion
INTER_7147971494,7147971494,Intersección 7147971494,-17.3844724,-66.263819,interseccion
INTER_7147971499,7147971499,Intersección 7147971499,-17.3848826,-66.2611731,interseccion
INTER_7147971501,7147971501,Intersección 7147971501,-17.3807982,-66.2658033,interseccion
INTER_7147971504,7147971504,Intersección 7147971504,-17.3700015,-66.2705844,interseccion
INTER_7147971508,7147971508,Intersección 7147971508,-17.3701054,-66.2730946,interseccion
INTER_7147971509,7147971509,Intersección 7147971509,-17.3717437,-66.2723492,interseccion
INTER_7147971517,7147971517,Intersección 7147971517,-17.3699769,-66.2702009,interseccion
INTER_7147971523,7147971523,Intersección 7147971523,-17.3659897,-66.2632228,interseccion
INTER_7147971528,7147971528,Intersección 7147971528,-17.3829842,-66.2723449,interseccion
INTER_7147971538,7147971538,Intersección 7147971538,-17.3761629,-66.2756016,interseccion
INTER_7147971545,7147971545,Intersección 7147971545,-17.3755743,-66.2812699,interseccion
INTER_7147971548,7147971548,Intersección 7147971548,-17.375605,-66.2795168,interseccion
INTER_7147971549,7147971549,Intersección 7147971549,-17.3756172,-66.2797232,interseccion
INTER_7147971550,7147971550,Intersección 7147971550,-17.3751717,-66.279764,interseccion
INTER_7147971560,7147971560,Intersección 7147971560,-17.366467,-66.2754188,interseccion
INTER_7147971561,7147971561,Intersección 7147971561,-17.3672031,-66.2754838,interseccion
INTER_7149699478,7149699478,Intersección 7149699478,-17.3914884,-66.253198,interseccion
INTER_7149699509,7149699509,Intersección 7149699509,-17.3914031,-66.2505902,interseccion
INTER_7149699514,7149699514,Intersección 7149699514,-17.3923885,-66.2507452,interseccion
INTER_7149699515,7149699515,Intersección 7149699515,-17.3923198,-66.2489615,interseccion
INTER_7150288214,7150288214,Intersección 7150288214,-17.3803455,-66.2498008,interseccion
INTER_7150288216,7150288216,Intersección 7150288216,-17.3908055,-66.2386987,interseccion
INTER_7150386203,7150386203,Intersección 7150386203,-17.3972344,-66.3010321,interseccion
INTER_7150386204,7150386204,Intersección 7150386204,-17.3972354,-66.3006681,interseccion
INTER_7150386231,7150386231,Intersección 7150386231,-17.3991604,-66.2947834,interseccion
INTER_7150386232,7150386232,Intersección 7150386232,-17.3998594,-66.295863,interseccion
INTER_7150386233,7150386233,Intersección 7150386233,-17.3998472,-66.29556,interseccion
INTER_7150386235,7150386235,Intersección 7150386235,-17.3960994,-66.3130029,interseccion
INTER_7150386256,7150386256,Intersección 7150386256,-17.3971022,-66.3069183,interseccion
INTER_7150386258,7150386258,Intersección 7150386258,-17.3981618,-66.3082918,interseccion
INTER_7150386259,7150386259,Intersección 7150386259,-17.3980961,-66.306916,interseccion
INTER_7150386260,7150386260,Intersección 7150386260,-17.3981251,-66.3076905,interseccion
INTER_7150386268,7150386268,Intersección 7150386268,-17.4045494,-66.3065106,interseccion
INTER_7150386269,7150386269,Intersección 7150386269,-17.4054561,-66.3025674,interseccion
INTER_7150386271,7150386271,Intersección 7150386271,-17.4059414,-66.2980566,interseccion
INTER_7150386274,7150386274,Intersección 7150386274,-17.4089213,-66.3019893,interseccion
INTER_7150386276,7150386276,Intersección 7150386276,-17.408861,-66.302725,interseccion
INTER_7150386277,7150386277,Intersección 7150386277,-17.4094681,-66.3021231,interseccion
INTER_7150386278,7150386278,Intersección 7150386278,-17.4095843,-66.3015316,interseccion
INTER_7150386280,7150386280,Intersección 7150386280,-17.4106203,-66.3024051,interseccion
INTER_7150386281,7150386281,Intersección 7150386281,-17.4107523,-66.3018174,interseccion
INTER_7150386282,7150386282,Intersección 7150386282,-17.410805,-66.3015996,interseccion
INTER_7150386294,7150386294,Intersección 7150386294,-17.4111331,-66.2990258,interseccion
INTER_7150386296,7150386296,Intersección 7150386296,-17.4141536,-66.3011334,interseccion
INTER_7150386297,7150386297,Intersección 7150386297,-17.4153169,-66.3014576,interseccion
INTER_7150386298,7150386298,Intersección 7150386298,-17.4152677,-66.2988176,interseccion
INTER_7150386299,7150386299,Intersección 7150386299,-17.4154788,-66.2982555,interseccion
INTER_7150386335,7150386335,Intersección 7150386335,-17.408214,-66.3074241,interseccion
INTER_7150386341,7150386341,Intersección 7150386341,-17.4055371,-66.3112088,interseccion
INTER_7150386342,7150386342,Intersección 7150386342,-17.4059056,-66.3096987,interseccion
INTER_7150386345,7150386345,Intersección 7150386345,-17.4029274,-66.3161118,interseccion
INTER_7150386348,7150386348,Intersección 7150386348,-17.4033014,-66.3209943,interseccion
INTER_7150386351,7150386351,Intersección 7150386351,-17.3928814,-66.3230852,interseccion
INTER_7150386352,7150386352,Intersección 7150386352,-17.370137,-66.2983283,interseccion
INTER_7150386353,7150386353,Intersección 7150386353,-17.3714292,-66.2981309,interseccion
INTER_7150386357,7150386357,Intersección 7150386357,-17.3725691,-66.2989928,interseccion
INTER_7150386358,7150386358,Intersección 7150386358,-17.369922,-66.3003946,interseccion
INTER_7150386363,7150386363,Intersección 7150386363,-17.3703984,-66.303038,interseccion
INTER_7150386373,7150386373,Intersección 7150386373,-17.3729197,-66.3024754,interseccion
INTER_7150386374,7150386374,Intersección 7150386374,-17.3718027,-66.3027408,interseccion
INTER_7150386376,7150386376,Intersección 7150386376,-17.3720518,-66.3038208,interseccion
INTER_7171091414,7171091414,Intersección 7171091414,-17.4116536,-66.2851096,interseccion
INTER_7171091415,7171091415,Intersección 7171091415,-17.411712,-66.2839965,interseccion
INTER_7171092796,7171092796,Intersección 7171092796,-17.3989052,-66.2680539,interseccion
INTER_7171092800,7171092800,Intersección 7171092800,-17.3970754,-66.270108,interseccion
INTER_7191862066,7191862066,Intersección 7191862066,-17.4189418,-66.2460721,interseccion
INTER_7191862068,7191862068,Intersección 7191862068,-17.419384,-66.2485204,interseccion
INTER_7191862072,7191862072,Intersección 7191862072,-17.4206567,-66.2448721,interseccion
INTER_7191862075,7191862075,Intersección 7191862075,-17.4204944,-66.2462311,interseccion
INTER_7191862076,7191862076,Intersección 7191862076,-17.4203987,-66.2448795,interseccion
INTER_7212977582,7212977582,Intersección 7212977582,-17.3674811,-66.3089336,interseccion
INTER_7212977587,7212977587,Intersección 7212977587,-17.3660475,-66.3090575,interseccion
INTER_7212977588,7212977588,Intersección 7212977588,-17.3659826,-66.3083461,interseccion
INTER_7212977741,7212977741,Intersección 7212977741,-17.3561833,-66.3050571,interseccion
INTER_7212977742,7212977742,Intersección 7212977742,-17.3525336,-66.3059672,interseccion
INTER_7212977743,7212977743,Intersección 7212977743,-17.3527652,-66.3069843,interseccion
INTER_7212977744,7212977744,Intersección 7212977744,-17.3522696,-66.3048951,interseccion
INTER_7212977745,7212977745,Intersección 7212977745,-17.3501505,-66.307534,interseccion
INTER_7212977747,7212977747,Intersección 7212977747,-17.3544151,-66.3045263,interseccion
INTER_7212977748,7212977748,Intersección 7212977748,-17.3519725,-66.3059787,interseccion
INTER_7212977749,7212977749,Intersección 7212977749,-17.3499089,-66.3064764,interseccion
INTER_7212977750,7212977750,Intersección 7212977750,-17.3540866,-66.3055799,interseccion
INTER_7212977751,7212977751,Intersección 7212977751,-17.3538636,-66.3046211,interseccion
INTER_7212977752,7212977752,Intersección 7212977752,-17.3511769,-66.3073092,interseccion
INTER_7212977753,7212977753,Intersección 7212977753,-17.350943,-66.306227,interseccion
INTER_7212977754,7212977754,Intersección 7212977754,-17.3506837,-66.3051385,interseccion
INTER_7212977755,7212977755,Intersección 7212977755,-17.3506501,-66.3074213,interseccion
INTER_7212977756,7212977756,Intersección 7212977756,-17.3504278,-66.3063513,interseccion
INTER_7212977757,7212977757,Intersección 7212977757,-17.3501648,-66.3052181,interseccion
INTER_7212977758,7212977758,Intersección 7212977758,-17.3517275,-66.3071966,interseccion
INTER_7212977759,7212977759,Intersección 7212977759,-17.3514625,-66.306101,interseccion
INTER_7212977760,7212977760,Intersección 7212977760,-17.3512102,-66.3050577,interseccion
INTER_7212977761,7212977761,Intersección 7212977761,-17.3522401,-66.3070917,interseccion
INTER_7212977762,7212977762,Intersección 7212977762,-17.3517383,-66.3049766,interseccion
INTER_7212977763,7212977763,Intersección 7212977763,-17.3532651,-66.306882,interseccion
INTER_7212977764,7212977764,Intersección 7212977764,-17.353032,-66.3058429,interseccion
INTER_7212977765,7212977765,Intersección 7212977765,-17.3528158,-66.3048012,interseccion
INTER_7212977766,7212977766,Intersección 7212977766,-17.3537967,-66.3067732,interseccion
INTER_7212977767,7212977767,Intersección 7212977767,-17.353562,-66.3057108,interseccion
INTER_7212977768,7212977768,Intersección 7212977768,-17.3533335,-66.3047122,interseccion
INTER_7212977782,7212977782,Intersección 7212977782,-17.3544744,-66.2888225,interseccion
INTER_7212977783,7212977783,Intersección 7212977783,-17.3490016,-66.2901051,interseccion
INTER_7212977801,7212977801,Intersección 7212977801,-17.3590928,-66.2796501,interseccion
INTER_7212977802,7212977802,Intersección 7212977802,-17.3590703,-66.2805198,interseccion
INTER_7212977804,7212977804,Intersección 7212977804,-17.3593582,-66.2808546,interseccion
INTER_7212977805,7212977805,Intersección 7212977805,-17.3531325,-66.2668774,interseccion
INTER_7212977806,7212977806,Intersección 7212977806,-17.3544688,-66.2667728,interseccion
INTER_7212977807,7212977807,Intersección 7212977807,-17.3548483,-66.3065732,interseccion
INTER_7212977808,7212977808,Intersección 7212977808,-17.3545972,-66.3054526,interseccion
INTER_7212977809,7212977809,Intersección 7212977809,-17.3553755,-66.3064535,interseccion
INTER_7212977810,7212977810,Intersección 7212977810,-17.35513,-66.3053198,interseccion
INTER_7212977811,7212977811,Intersección 7212977811,-17.3549065,-66.3043987,interseccion
INTER_7212977814,7212977814,Intersección 7212977814,-17.3558866,-66.3063374,interseccion
INTER_7212977815,7212977815,Intersección 7212977815,-17.3556381,-66.3051931,interseccion
INTER_7212977816,7212977816,Intersección 7212977816,-17.3554257,-66.3042639,interseccion
INTER_7212977817,7212977817,Intersección 7212977817,-17.3549475,-66.30302,interseccion
INTER_7212977818,7212977818,Intersección 7212977818,-17.3532297,-66.2982925,interseccion
INTER_7212977819,7212977819,Intersección 7212977819,-17.3506964,-66.2995737,interseccion
INTER_7212977822,7212977822,Intersección 7212977822,-17.348177,-66.2972515,interseccion
INTER_7212977823,7212977823,Intersección 7212977823,-17.3520138,-66.2956723,interseccion
INTER_7212977825,7212977825,Intersección 7212977825,-17.35032,-66.2988021,interseccion
INTER_7212977828,7212977828,Intersección 7212977828,-17.35275,-66.2972348,interseccion
INTER_7212977830,7212977830,Intersección 7212977830,-17.3480029,-66.2996558,interseccion
INTER_7212977831,7212977831,Intersección 7212977831,-17.3476964,-66.2974693,interseccion
INTER_7212977832,7212977832,Intersección 7212977832,-17.3484534,-66.2995016,interseccion
INTER_7212977833,7212977833,Intersección 7212977833,-17.3479567,-66.2966533,interseccion
